interaction_id,contact_id,interaction_date,interaction_type,details
22683,003XX000000xIh6zUC,2022-11-30,mail_sent,Hedgehog Review print copy
22684,003XX000000xIh6zUC,2020-07-04,email_open,
22685,003XX000000xIh6zUC,2020-02-13,email_click,Clicked journal article link
22686,003XX00000ICVct1Hn,2023-03-14,meeting,Major gift conversation – preliminary
22687,003XX00000ICVct1Hn,2023-07-23,mail_sent,Stewardship impact report
22688,003XX00000ICVct1Hn,2021-11-02,email_click,Clicked event registration link
22689,003XX00000ICVct1Hn,2021-01-14,phone_call,Follow-up on lapsed donor reengagement
22690,003XX00000ICVct1Hn,2022-01-20,email_click,Clicked event registration link
22691,003XX00000GCFo4osx,2022-04-25,meeting,Stewardship call – discussed giving impact
22692,003XX00000GCFo4osx,2025-09-17,mail_sent,Hedgehog Review print copy
22693,003XX00000GCFo4osx,2024-08-11,meeting,Phone meeting rescheduled
22694,003XX00000GCFo4osx,2025-05-15,email_open,Year-End Appeal 2023
22695,003XX00000GCFo4osx,2021-03-27,phone_call,Thank-you call after Year-End gift
22696,003XX00000s55HThmT,2020-04-29,meeting,Phone meeting rescheduled
22697,003XX00000s55HThmT,2021-04-27,phone_call,
22698,003XX00000s55HThmT,2026-02-08,phone_call,Follow-up on lapsed donor reengagement
22699,003XX00000s55HThmT,2023-07-14,email_click,
22700,003XX00000s55HThmT,2023-12-31,event_attended,Virtual Symposium on Culture & Democracy
22701,003XX00000s55HThmT,2025-02-22,meeting,Phone meeting rescheduled
22702,003XX00000s55HThmT,2023-12-04,mail_sent,Stewardship impact report
22703,003XX00000s55HThmT,2025-06-23,meeting,Stewardship call – discussed giving impact
22704,003XX00000s55HThmT,2022-01-24,event_attended,Book Launch event
22705,003XX00000bRVBKkNl,2025-07-28,mail_sent,Stewardship impact report
22706,003XX00000bRVBKkNl,2020-11-22,meeting,Major gift conversation – preliminary
22707,003XX00000p8qfeR1k,2023-12-18,event_attended,Spring Gala 2022
22708,003XX00000p8qfeR1k,2021-04-09,phone_call,Thank-you call after Year-End gift
22709,003XX000009lASNnLU,2025-09-01,meeting,Major gift conversation – preliminary
22710,003XX000009lASNnLU,2022-10-09,meeting,Stewardship call – discussed giving impact
22711,003XX000009lASNnLU,2023-04-21,event_attended,Book Launch event
22712,003XX000009lASNnLU,2020-12-27,email_click,Clicked journal article link
22713,003XX000009lASNnLU,2025-07-14,event_attended,Virtual Symposium on Culture & Democracy
22714,003XX000009lASNnLU,2025-09-01,meeting,Stewardship call – discussed giving impact
22715,003XX000009lASNnLU,2025-03-18,email_open,Year-End Appeal 2023
22716,003XX00000L9xzWqzt,2020-05-19,phone_call,Left voicemail
22717,003XX00000L9xzWqzt,2021-03-24,event_attended,Homecoming Reception 2023
22718,003XX00000L9xzWqzt,2020-10-09,event_attended,Virtual Symposium on Culture & Democracy
22719,003XX00000L9xzWqzt,2022-05-27,email_click,Clicked event registration link
22720,003XX00000SQdNW34G,2022-09-28,phone_call,Thank-you call after Year-End gift
22721,003XX00000SQdNW34G,2022-02-19,event_attended,Spring Gala 2023
22722,003XX00000SQdNW34G,2022-02-02,meeting,Major gift conversation – preliminary
22723,003XX00000SQdNW34G,2022-04-14,meeting,Stewardship call – discussed giving impact
22724,003XX00000SQdNW34G,2024-09-09,phone_call,Outreach about Planned Giving Society
22725,003XX00000qWDRu5PL,2026-02-08,phone_call,Outreach about Planned Giving Society
22726,003XX00000qWDRu5PL,2025-10-18,event_attended,Book Launch event
22727,003XX00000qWDRu5PL,2026-02-06,email_open,Annual event invitation
22728,003XX00000qWDRu5PL,2023-10-28,mail_sent,Annual Fund appeal letter
22729,003XX00000qWDRu5PL,2022-06-12,mail_sent,Holiday card
22730,003XX00000qWDRu5PL,2021-08-21,mail_sent,Holiday card
22731,003XX00000qWDRu5PL,2021-10-14,meeting,Introductory meeting with development director
22732,003XX00000QBZzxMFX,2021-07-18,mail_sent,Planned giving brochure
22733,003XX00000QBZzxMFX,2021-03-02,email_open,Annual Fund thank-you
22734,003XX00000QBZzxMFX,2022-10-17,event_attended,Spring Gala 2022
22735,003XX00000QBZzxMFX,2025-03-13,event_attended,Spring Gala 2022
22736,003XX00000QBZzxMFX,2020-04-22,meeting,Cultivation lunch
22737,003XX00000F8HEm9Yw,2024-05-03,phone_call,Thank-you call after Year-End gift
22738,003XX00000F8HEm9Yw,2023-05-22,event_attended,Homecoming Reception 2023
22739,003XX00000VXvjVXQu,2020-06-19,phone_call,Left voicemail
22740,003XX00000VXvjVXQu,2020-07-13,meeting,Stewardship call – discussed giving impact
22741,003XX00000VXvjVXQu,2024-04-24,phone_call,Outreach about Planned Giving Society
22742,003XX00000VXvjVXQu,2022-06-12,email_open,Journal issue announcement
22743,003XX00000VXvjVXQu,2023-11-08,event_attended,Virtual Symposium on Culture & Democracy
22744,003XX00000VXvjVXQu,2024-09-18,mail_sent,Hedgehog Review print copy
22745,003XX00000VXvjVXQu,2020-01-18,meeting,Introductory meeting with development director
22746,003XX00000VXvjVXQu,2024-04-23,phone_call,Thank-you call after Year-End gift
22747,003XX00000VXvjVXQu,2023-03-31,mail_sent,Stewardship impact report
22748,003XX00000VXvjVXQu,2023-07-25,phone_call,
22749,003XX00000VXvjVXQu,2020-07-15,phone_call,Left voicemail
22750,003XX00000k7WGS1qH,2020-04-28,email_click,Clicked donate button
22751,003XX00000k7WGS1qH,2025-10-25,event_attended,Spring Gala 2023
22752,003XX00000k7WGS1qH,2023-10-24,email_open,Journal issue announcement
22753,003XX00000k7WGS1qH,2021-09-18,mail_sent,Hedgehog Review print copy
22754,003XX00000k7WGS1qH,2025-05-01,meeting,Introductory meeting with development director
22755,003XX00000k7WGS1qH,2022-09-15,email_open,Spring fundraising newsletter
22756,003XX00000k7WGS1qH,2026-01-15,mail_sent,Hedgehog Review print copy
22757,003XX00000k7WGS1qH,2023-08-10,event_attended,Spring Gala 2023
22758,003XX00000k7WGS1qH,2024-02-01,phone_call,Thank-you call after Year-End gift
22759,003XX0000069Prb3Ay,2024-09-18,mail_sent,Stewardship impact report
22760,003XX0000069Prb3Ay,2025-12-15,event_attended,Spring Gala 2022
22761,003XX00000o87KfhAs,2025-05-04,event_attended,Spring Gala 2023
22762,003XX00000o87KfhAs,2024-07-17,phone_call,Outreach about Planned Giving Society
22763,003XX00000o87KfhAs,2022-09-07,meeting,Phone meeting rescheduled
22764,003XX00000o87KfhAs,2020-11-23,email_click,Clicked event registration link
22765,003XX00000o87KfhAs,2020-07-09,email_open,
22766,003XX00000o87KfhAs,2022-07-12,meeting,Cultivation lunch
22767,003XX00000o87KfhAs,2025-10-13,email_click,Clicked event registration link
22768,003XX00000o87KfhAs,2025-08-27,mail_sent,Annual Fund appeal letter
22769,003XX00000o87KfhAs,2024-07-17,event_attended,Spring Gala 2023
22770,003XX00000o87KfhAs,2024-04-19,mail_sent,Hedgehog Review print copy
22771,003XX000000PTYxoIo,2022-05-20,email_open,Year-End Appeal 2023
22772,003XX000000PTYxoIo,2023-09-03,email_open,Annual Fund thank-you
22773,003XX000000PTYxoIo,2020-07-25,email_open,Annual event invitation
22774,003XX000000PTYxoIo,2021-08-25,event_attended,Spring Gala 2023
22775,003XX000000PTYxoIo,2025-09-14,event_attended,Spring Gala 2023
22776,003XX000000PTYxoIo,2020-01-13,event_attended,Virtual Symposium on Culture & Democracy
22777,003XX000000PTYxoIo,2025-12-18,email_click,Clicked donate button
22778,003XX000000PTYxoIo,2025-04-16,phone_call,Thank-you call after Year-End gift
22779,003XX000000PTYxoIo,2024-06-25,meeting,Introductory meeting with development director
22780,003XX000000PTYxoIo,2022-08-24,email_click,Clicked event registration link
22781,003XX00000KKPMWm5U,2021-02-22,event_attended,Homecoming Reception 2023
22782,003XX00000KKPMWm5U,2024-02-17,phone_call,Thank-you call after Year-End gift
22783,003XX00000KKPMWm5U,2021-12-24,email_open,Year-End Appeal 2023
22784,003XX00000KKPMWm5U,2022-11-16,mail_sent,Holiday card
22785,003XX00000KKPMWm5U,2022-04-19,email_open,Annual Fund thank-you
22786,003XX00000KKPMWm5U,2023-08-15,meeting,Stewardship call – discussed giving impact
22787,003XX00000kN8xgHYR,2020-04-18,email_open,
22788,003XX00000kN8xgHYR,2025-06-03,event_attended,Spring Gala 2023
22789,003XX00000DDM9SDL6,2020-04-04,meeting,Introductory meeting with development director
22790,003XX00000DDM9SDL6,2024-03-10,email_click,
22791,003XX00000DDM9SDL6,2025-05-24,email_open,Year-End Appeal 2023
22792,003XX00000DDM9SDL6,2024-11-20,email_open,Annual Fund thank-you
22793,003XX00000DDM9SDL6,2025-09-11,email_click,Clicked donate button
22794,003XX00000b8oEW5kf,2024-09-13,mail_sent,Hedgehog Review print copy
22795,003XX00000fdG8HEod,2020-07-15,mail_sent,Stewardship impact report
22796,003XX00000tZ3bM8vQ,2020-06-26,event_attended,Spring Gala 2022
22797,003XX00000JZioSOSA,2025-09-06,mail_sent,Stewardship impact report
22798,003XX00000JZioSOSA,2023-07-22,phone_call,Thank-you call after Year-End gift
22799,003XX00000JZioSOSA,2021-02-28,event_attended,Virtual Symposium on Culture & Democracy
22800,003XX00000JZioSOSA,2026-02-23,meeting,Cultivation lunch
22801,003XX00000JZioSOSA,2020-11-02,phone_call,Thank-you call after Year-End gift
22802,003XX00000JZioSOSA,2024-01-24,phone_call,Left voicemail
22803,003XX00000JZioSOSA,2021-04-12,meeting,Stewardship call – discussed giving impact
22804,003XX00000JZioSOSA,2024-06-27,meeting,Phone meeting rescheduled
22805,003XX00000JZioSOSA,2025-08-11,email_click,Clicked journal article link
22806,003XX00000JZioSOSA,2023-06-19,mail_sent,Planned giving brochure
22807,003XX00000JZioSOSA,2024-07-27,email_click,Clicked donate button
22808,003XX00000JZioSOSA,2020-05-19,phone_call,Follow-up on lapsed donor reengagement
22809,003XX00000JZioSOSA,2021-08-12,email_open,Journal issue announcement
22810,003XX00000JZioSOSA,2022-09-09,email_click,Clicked donate button
22811,003XX00000JZioSOSA,2024-10-02,email_click,Clicked event registration link
22812,003XX00000pmvx77Sb,2025-03-10,event_attended,Virtual Symposium on Culture & Democracy
22813,003XX00000pmvx77Sb,2021-05-13,email_open,Spring fundraising newsletter
22814,003XX00000pmvx77Sb,2021-05-13,event_attended,Homecoming Reception 2023
22815,003XX00000pmvx77Sb,2025-10-11,phone_call,Thank-you call after Year-End gift
22816,003XX00000pmvx77Sb,2023-01-15,mail_sent,Stewardship impact report
22817,003XX00000njgaQB7k,2025-07-18,phone_call,Thank-you call after Year-End gift
22818,003XX00000njgaQB7k,2026-01-24,phone_call,Outreach about Planned Giving Society
22819,003XX00000njgaQB7k,2023-04-14,meeting,Major gift conversation – preliminary
22820,003XX00000njgaQB7k,2026-02-25,email_click,Clicked donate button
22821,003XX00000njgaQB7k,2023-04-20,meeting,Cultivation lunch
22822,003XX00000njgaQB7k,2022-06-03,email_click,Clicked event registration link
22823,003XX00000njgaQB7k,2022-12-14,email_click,Clicked event registration link
22824,003XX00000njgaQB7k,2023-11-21,email_open,Journal issue announcement
22825,003XX000002GgkjBF3,2021-06-23,event_attended,Book Launch event
22826,003XX000002GgkjBF3,2022-04-16,meeting,Phone meeting rescheduled
22827,003XX000002GgkjBF3,2023-09-10,mail_sent,Holiday card
22828,003XX000002GgkjBF3,2020-02-05,email_click,
22829,003XX000002GgkjBF3,2020-11-17,phone_call,Outreach about Planned Giving Society
22830,003XX000002GgkjBF3,2020-09-20,mail_sent,Hedgehog Review print copy
22831,003XX00000ar4q0pk6,2025-12-29,meeting,Introductory meeting with development director
22832,003XX00000ar4q0pk6,2025-09-09,email_click,Clicked donate button
22833,003XX00000KBJ4nNYK,2022-01-20,phone_call,Left voicemail
22834,003XX00000OHszaXS7,2024-08-11,email_open,Spring fundraising newsletter
22835,003XX00000VZM5NdWF,2022-03-21,mail_sent,Stewardship impact report
22836,003XX00000VZM5NdWF,2023-08-04,phone_call,
22837,003XX00000Qsoi3acK,2025-01-22,mail_sent,Planned giving brochure
22838,003XX00000Qsoi3acK,2023-02-28,event_attended,Spring Gala 2022
22839,003XX00000Qsoi3acK,2026-01-03,meeting,Phone meeting rescheduled
22840,003XX00000Qsoi3acK,2023-09-02,mail_sent,Holiday card
22841,003XX00000Qsoi3acK,2026-01-20,mail_sent,Hedgehog Review print copy
22842,003XX00000Qsoi3acK,2025-09-22,meeting,Stewardship call – discussed giving impact
22843,003XX00000Qsoi3acK,2020-07-27,email_click,Clicked event registration link
22844,003XX00000Qsoi3acK,2023-12-19,email_click,Clicked donate button
22845,003XX00000Qsoi3acK,2024-11-24,email_open,Spring fundraising newsletter
22846,003XX00000Dk6Wpb6J,2023-06-11,mail_sent,Holiday card
22847,003XX00000Dk6Wpb6J,2021-01-28,phone_call,Thank-you call after Year-End gift
22848,003XX00000Dk6Wpb6J,2022-04-05,phone_call,Outreach about Planned Giving Society
22849,003XX00000Dk6Wpb6J,2025-11-25,email_click,Clicked journal article link
22850,003XX00000pjXRZM2n,2020-11-09,email_open,Annual Fund thank-you
22851,003XX00000pjXRZM2n,2021-12-15,meeting,Stewardship call – discussed giving impact
22852,003XX00000pjXRZM2n,2022-09-12,phone_call,
22853,003XX00000pjXRZM2n,2022-03-09,phone_call,
22854,003XX00000pjXRZM2n,2025-05-04,email_open,
22855,003XX00000pjXRZM2n,2024-09-07,email_click,Clicked donate button
22856,003XX00000pjXRZM2n,2025-02-02,meeting,Phone meeting rescheduled
22857,003XX00000pjXRZM2n,2026-01-25,event_attended,Spring Gala 2022
22858,003XX00000pjXRZM2n,2020-06-09,mail_sent,Holiday card
22859,003XX00000pjXRZM2n,2023-03-17,email_open,Journal issue announcement
22860,003XX00000pjXRZM2n,2024-01-02,email_click,Clicked event registration link
22861,003XX0000004UWRSVv,2022-10-15,phone_call,Outreach about Planned Giving Society
22862,003XX0000004UWRSVv,2025-08-09,mail_sent,Annual Fund appeal letter
22863,003XX0000004UWRSVv,2024-03-29,mail_sent,Planned giving brochure
22864,003XX0000004UWRSVv,2023-06-04,email_open,Annual Fund thank-you
22865,003XX0000004UWRSVv,2025-08-04,meeting,Major gift conversation – preliminary
22866,003XX000002AKCR3MF,2022-03-29,event_attended,Homecoming Reception 2023
22867,003XX000002AKCR3MF,2020-05-11,mail_sent,Hedgehog Review print copy
22868,003XX000002AKCR3MF,2023-02-04,event_attended,Spring Gala 2023
22869,003XX000002AKCR3MF,2024-11-26,email_click,
22870,003XX000002AKCR3MF,2020-09-13,mail_sent,Planned giving brochure
22871,003XX00000e6NkAj7s,2025-03-25,mail_sent,Holiday card
22872,003XX00000e6NkAj7s,2020-07-22,mail_sent,Planned giving brochure
22873,003XX00000M2pcrVUW,2020-07-01,event_attended,Spring Gala 2023
22874,003XX00000M2pcrVUW,2025-11-16,event_attended,Spring Gala 2022
22875,003XX00000M2pcrVUW,2025-01-29,email_click,Clicked event registration link
22876,003XX00000M2pcrVUW,2025-06-30,event_attended,Spring Gala 2022
22877,003XX00000M2pcrVUW,2026-01-24,email_click,
22878,003XX00000M2pcrVUW,2022-06-07,phone_call,Thank-you call after Year-End gift
22879,003XX00000M2pcrVUW,2023-04-24,mail_sent,Stewardship impact report
22880,003XX00000fxgFlf9A,2020-11-05,email_click,
22881,003XX00000fxgFlf9A,2023-06-16,meeting,Stewardship call – discussed giving impact
22882,003XX00000fxgFlf9A,2024-08-04,event_attended,Spring Gala 2023
22883,003XX00000fxgFlf9A,2021-09-01,meeting,Stewardship call – discussed giving impact
22884,003XX00000fxgFlf9A,2021-02-25,event_attended,Spring Gala 2022
22885,003XX00000v3Xgsub0,2021-06-06,email_open,Annual Fund thank-you
22886,003XX00000v3Xgsub0,2022-09-28,email_open,Journal issue announcement
22887,003XX000006IUp3cJF,2025-07-18,phone_call,Thank-you call after Year-End gift
22888,003XX000006IUp3cJF,2025-03-20,mail_sent,Stewardship impact report
22889,003XX000006IUp3cJF,2022-10-24,phone_call,Outreach about Planned Giving Society
22890,003XX000006IUp3cJF,2024-03-02,meeting,Cultivation lunch
22891,003XX000006IUp3cJF,2023-09-26,meeting,Cultivation lunch
22892,003XX000006IUp3cJF,2024-06-18,event_attended,Spring Gala 2022
22893,003XX000006IUp3cJF,2022-11-15,email_open,
22894,003XX000006IUp3cJF,2023-01-26,email_click,Clicked journal article link
22895,003XX000006IUp3cJF,2020-02-06,email_open,Annual Fund thank-you
22896,003XX000006IUp3cJF,2020-10-21,email_open,Journal issue announcement
22897,003XX00000XhgrZrPL,2022-04-30,email_click,Clicked event registration link
22898,003XX00000y9nxe6Rn,2021-12-16,meeting,Phone meeting rescheduled
22899,003XX00000y9nxe6Rn,2020-01-14,phone_call,Left voicemail
22900,003XX00000nexviyLh,2023-03-23,meeting,Stewardship call – discussed giving impact
22901,003XX00000nexviyLh,2025-06-06,mail_sent,Holiday card
22902,003XX00000nexviyLh,2025-06-14,mail_sent,Annual Fund appeal letter
22903,003XX00000nexviyLh,2024-12-21,email_open,Spring fundraising newsletter
22904,003XX00000nexviyLh,2024-10-16,mail_sent,Holiday card
22905,003XX00000nexviyLh,2022-09-28,phone_call,Follow-up on lapsed donor reengagement
22906,003XX00000nexviyLh,2025-11-13,meeting,Stewardship call – discussed giving impact
22907,003XX00000nexviyLh,2025-08-01,email_click,Clicked journal article link
22908,003XX00000OfrIWjSV,2023-06-22,mail_sent,Stewardship impact report
22909,003XX00000MowULGcB,2022-04-21,meeting,Phone meeting rescheduled
22910,003XX00000MowULGcB,2021-01-15,email_click,Clicked journal article link
22911,003XX00000MowULGcB,2020-06-18,email_open,Journal issue announcement
22912,003XX00000MowULGcB,2023-12-23,email_click,
22913,003XX00000QU2OHL1z,2020-06-01,mail_sent,Stewardship impact report
22914,003XX00000kKGAbvVQ,2024-04-15,phone_call,
22915,003XX00000kKGAbvVQ,2024-12-10,mail_sent,Holiday card
22916,003XX00000kKGAbvVQ,2022-03-30,event_attended,Spring Gala 2022
22917,003XX00000kKGAbvVQ,2023-11-30,email_open,Annual Fund thank-you
22918,003XX00000kKGAbvVQ,2024-04-25,email_open,Spring fundraising newsletter
22919,003XX00000kKGAbvVQ,2022-05-25,meeting,Phone meeting rescheduled
22920,003XX00000kKGAbvVQ,2023-01-23,email_open,
22921,003XX00000kKGAbvVQ,2024-04-01,email_click,
22922,003XX00000kKGAbvVQ,2022-11-25,event_attended,Book Launch event
22923,003XX00000kKGAbvVQ,2021-06-24,event_attended,Book Launch event
22924,003XX00000kKGAbvVQ,2022-04-20,meeting,Introductory meeting with development director
22925,003XX00000X1WOCGOe,2025-03-03,mail_sent,Hedgehog Review print copy
22926,003XX00000X1WOCGOe,2025-10-17,mail_sent,Holiday card
22927,003XX00000X1WOCGOe,2025-02-11,meeting,Cultivation lunch
22928,003XX00000X1WOCGOe,2025-01-01,phone_call,Thank-you call after Year-End gift
